# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185962804231554646e+00 7.170506274652560519e-02 2.174693117316140700e+01 1.715359613529749971e+00 -8.037055490935659519e-01 9.944649257645760132e-02 5.553944834539470854e+00 8.356833188529332046e-03 1.299809431957563979e-03 1.226183303428007143e+01 1.696297543025715449e-02 1.363850227588699338e-01 2.779163298937707000e-02 1.363850227588699338e-01 -6.072754166077515947e+00 -3.462507057217109718e+00 1.790354337945504426e+01 1.089815366805610171e-05
1.185945245858756270e+00 8.347892398863526742e-02 1.473674199147293074e+01 1.075569054938514846e+00 -8.235151178207654743e-01 6.809064344504466293e-01 5.486438376014313612e+00 1.078316579890982978e-04 1.752098497437855687e-02 6.367657577496244947e+00 1.972293120443825362e-02 1.399657828893037248e-01 2.612804382911262241e-02 1.399657828893037248e-01 -1.939923633925388913e+00 -3.499415190515355878e+00 1.790354337945504426e+01 6.549217648271833973e-04
1.185941674036824711e+00 9.888853447625521598e-02 2.306390588918336348e+01 1.813369649523388416e+00 -8.366488363272586160e-01 -1.333458951046278540e-01 5.958036099790730233e+00 1.874421021377768075e-03 8.095639312029606974e-03 8.169909645147468424e-01 1.852392990211420079e-02 1.422950320940886693e-01 2.576462113673793144e-02 1.422950320940886693e-01 -3.974525170214576519e+00 -3.226683052302414367e+00 1.790354337945504426e+01 1.124654864442214801e-04
1.185938737497056250e+00 7.967884231804825412e-02 2.034153201362310526e+01 1.650696461354393296e+00 -8.018998151488578863e-01 9.672748098115541149e-02 5.160483130490049142e+00 1.016281953020219293e-02 4.883486903254593767e-03 1.736868857817778178e+01 2.081117198728695689e-02 1.430473016698345645e-01 2.789780091339485318e-02 1.430473016698345645e-01 -5.786280193282266282e+00 -3.691525479418126032e+00 1.790354337945504426e+01 1.154265076716643971e-05
1.185948558473987724e+00 8.913679784391995153e-02 2.217543746387331183e+01 1.736547561173919174e+00 -8.106764865360179817e-01 -1.120571474292070269e-01 5.893406500231351153e+00 5.384166227393072379e-03 5.513049459991430264e-03 1.312431594806188073e+01 1.777548730991951667e-02 1.467815752830496367e-01 2.734984359996630449e-02 1.467815752830496367e-01 -4.592216462996816517e+00 -3.265281809645006028e+00 1.790354337945504426e+01 5.834398900836625860e-05
1.185945204231951600e+00 8.376559168567361546e-02 2.694689091530440095e+01 2.298161268308450023e+00 -8.132901891446728815e-01 -3.852313345723060722e-01 5.473167347885114609e+00 6.480388657015666819e-03 5.304218164676169703e-03 1.196752202638042029e+01 2.166512432887967438e-02 1.453328137708881918e-01 2.719639793867858341e-02 1.453328137708881918e-01 -3.292219451464518443e+00 -3.507065205942271557e+00 1.790354337945504426e+01 1.681018343355007347e-04
1.185955972496040456e+00 9.009599508394518230e-02 2.999596977790809404e+01 2.485023419011592516e+00 -8.159344563780595028e-01 -4.288735458922270372e-01 5.587501938577909222e+00 5.535107435452757234e-03 2.571109057459499206e-03 5.165739459462182381e+00 1.751640872813415781e-02 1.360558675260977179e-01 2.703359286141379311e-02 1.360558675260977179e-01 -7.556344268645091233e+00 -3.439549988338646447e+00 1.790354337945504426e+01 2.529344941840987613e-06
1.185945866748156607e+00 8.811390419071123137e-02 2.892750550928916553e+01 2.407483016360267847e+00 -8.310587538692892906e-01 -4.853733335210993483e-01 5.951666765842435147e+00 4.931554360269826444e-03 5.810755434295501384e-03 1.602354107659408555e+01 1.837326872194038063e-02 1.440485342712433947e-01 2.610772154128147837e-02 1.440485342712433947e-01 -3.201314256326156737e+00 -3.232697101958659225e+00 1.790354337945504426e+01 2.422192364153600327e-04
1.185944587652894011e+00 9.536736241937929237e-02 3.349565936997832694e+01 2.858426717110604365e+00 -8.221255144981272078e-01 -5.307426149662752835e-01 5.728546007376730920e+00 1.232902523327850802e-03 9.964695297519986922e-03 4.478936351875415500e-01 1.960404230453420202e-02 1.309116959908907529e-01 2.665242457622547800e-02 1.309116959908907529e-01 -4.393852069496972490e+00 -3.357462203170389792e+00 1.790354337945504426e+01 6.488006017335118088e-05
1.185893628267883804e+00 9.845151021215378662e-02 2.996675575130861802e+01 2.514779309106481620e+00 -8.181962620679075204e-01 -5.234949785726079607e-01 5.179766405794198114e+00 7.481487187041651037e-04 5.928184150558204329e-03 4.489318191997971219e+00 1.992049499710420168e-02 1.408175335760649405e-01 2.689295106899760798e-02 1.408175335760649405e-01 -5.139196386508160685e+00 -3.676079546462685865e+00 1.790354337945504426e+01 2.238919949005732500e-05
