# mc delta_mc R14 alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185567876510591034e+00 8.917648622918911789e-04 1.167796332947096261e+01 2.498580664858729872e+00 -2.987316191859217707e+00 6.304244269497882414e+00 8.342615250232411628e-02 8.678433826467082945e-02 3.836952978963648064e+00 1.236709176563410145e-02 2.400752628394092203e-01 1.401075063467326926e-05 2.400752628394092203e-01 -6.448049289062680600e-01 -6.440308470193572887e+00 1.921546957968777036e+01 3.824770549466975297e-03
1.185572888260320035e+00 2.278970975705417890e-03 1.166113044945721278e+01 2.463623789289103971e+00 -3.988884460157451795e+00 6.033594533552806283e+00 7.566651912592908813e-02 7.815319890014447990e-02 1.731674124820115068e+00 1.215307551243291484e-02 2.403650060353000883e-01 1.391312655178154936e-06 2.403650060353000883e-01 -3.704513455078142670e+00 -6.590034097203369079e+00 1.921546957968777036e+01 1.544421517991203890e-04
1.185569835926074012e+00 1.606613582002224200e-03 1.166836053834443732e+01 2.400473807469585275e+00 -9.041965543238952296e-01 6.292803228736552512e+00 7.259016013151468882e-02 7.589329913794276572e-02 6.806795908164796849e+00 1.185829560311366451e-02 2.402405223753896202e-01 1.689206324234344189e-03 2.402405223753896202e-01 -5.705850588671893320e+00 -6.446575040244075794e+00 1.921546957968777036e+01 2.409348633905852437e-05
1.185534848977694233e+00 8.266987501829255180e-03 1.159425170900492574e+01 2.352674988079668239e+00 -1.818846357390257795e+00 6.300718904465093750e+00 8.495535541110270372e-02 6.698109289039798353e-02 4.272175592284543910e-01 1.147426168040191312e-02 2.415008499352000459e-01 2.063681421453413011e-04 2.415008499352000459e-01 -6.339546316406284632e+00 -6.442186818457682485e+00 1.921546957968777036e+01 1.284088243836607598e-05
1.185585030217530145e+00 2.844687874235965561e-03 1.166190212220247169e+01 2.374018703216925097e+00 -4.338609803792337516e+00 5.997366818109512110e+00 6.523740697874762240e-02 9.293463505593203833e-02 5.128080706259438237e+00 1.171536286520234726e-02 2.403528455396394259e-01 6.344676641677793724e-07 2.403528455396394259e-01 -4.258986630859396882e+00 -6.610285465025548035e+00 1.921546957968777036e+01 8.692929269848016609e-05
1.185583080702564684e+00 1.196860522186442635e-03 1.168410101354728425e+01 2.492546359709769899e+00 -4.310057001710911884e+00 6.177479605645872951e+00 8.058694969320613632e-02 8.055982813679589405e-02 5.110476317011746872e+00 1.235369207353639344e-02 2.399720158559878191e-01 6.844412748799868390e-07 2.399720158559878191e-01 -9.904847480468674803e-01 -6.510061781657355162e+00 1.921546957968777036e+01 2.524556358805426191e-03
1.185539216249357208e+00 1.114546398758711710e-03 1.168986992676192394e+01 2.496615956269544245e+00 -4.048800163244687389e-01 5.577828427991020632e+00 7.254484301626346054e-02 8.700424171309958932e-02 5.088899941360105927e+00 1.238933432771914186e-02 2.398654633023552529e-01 5.583317836965182891e-03 2.398654633023552529e-01 -4.886879437890627287e+00 -6.848838264869590020e+00 1.921546957968777036e+01 3.654884019690529136e-05
1.185567671923770883e+00 6.202574757391212876e-03 1.162771458209222075e+01 1.830815699124400453e+00 -2.673539430401111527e+00 6.303724917232537805e+00 6.469277073341681006e-02 8.947256813493356664e-02 3.588323166795820640e+00 8.983700384677609924e-03 2.409326030886935754e-01 2.966197744452422430e-05 2.409326030886935754e-01 -1.003383031132815972e+01 -6.440547952108543583e+00 1.921546957968777036e+01 3.198154696243906441e-07
1.185562978577016091e+00 5.094383131010531487e-03 1.163863468770268561e+01 2.485846371263706445e+00 -2.964122977379070711e+00 6.140581012910238279e+00 8.785118716517324733e-02 8.053429280787625932e-02 1.462127371131820119e+00 1.221844891305886097e-02 2.407461485784774258e-01 1.512721498956960492e-05 2.407461485784774258e-01 -1.663218848828137197e+00 -6.530477804704379885e+00 1.921546957968777036e+01 1.262274464184769476e-03
1.185558992061240158e+00 1.609715440656626808e-04 1.170925858349342796e+01 2.441383191238491346e+00 -3.323964747956535515e+00 6.281923795759816187e+00 8.580162396186229168e-02 8.281073570087320312e-02 3.475669785948724666e+00 1.216172171127615637e-02 2.395365861603774293e-01 6.884450491908378444e-06 2.395365861603774293e-01 -3.459607950390619635e+00 -6.452554681570904727e+00 1.921546957968777036e+01 2.263776278506435908e-04
1.185509555533359904e+00 8.825082757670396627e-03 1.159415985054262421e+01 2.460622703620801488e+00 -1.791404467129881217e+00 5.916935906906299003e+00 7.414498170340595717e-02 8.372381365436293299e-02 5.088473725606215581e+00 1.200939574742342954e-02 2.414952292044154625e-01 2.238798768022525908e-04 2.414952292044154625e-01 -4.039614226562520116e+00 -6.655444540407623677e+00 1.921546957968777036e+01 1.034727599859380066e-04
1.185559445155126346e+00 4.227521958745596511e-03 1.164191522273129209e+01 2.476359174881232583e+00 -3.800289454811475842e+00 6.058838176647636686e+00 7.103558883111874001e-02 8.454216730437920380e-02 2.596949659159243140e+00 1.217400508993855303e-02 2.406911793940664235e-01 2.165913579297419641e-06 2.406911793940664235e-01 -3.362147228515624420e+00 -6.575940448756949053e+00 1.921546957968777036e+01 2.205841995177072745e-04
1.185542824823766273e+00 6.435107456220908080e-03 1.163126749173063068e+01 2.490202152340533992e+00 -2.408426911581131036e-01 5.961721559091825107e+00 8.422167405422875675e-02 7.090120709241183594e-02 6.921764074496339347e-01 1.223276887498434516e-02 2.408657708422443644e-01 8.178558713940778727e-03 2.408657708422443644e-01 -4.029324241015615371e+00 -6.630271592587700269e+00 1.921546957968777036e+01 1.072080482621019776e-04
1.185554742974771925e+00 4.126882064101347614e-03 1.165291491528241430e+01 2.460524895454847982e+00 -4.184924074055292209e+00 6.046011363947052963e+00 7.116702203586336428e-02 8.281298866960921934e-02 6.264742661616759634e+00 1.212616357262940453e-02 2.405002340561831486e-01 9.186734082036780532e-07 2.405002340561831486e-01 -3.583568705468763937e+00 -6.583101541342194274e+00 1.921546957968777036e+01 1.755101559131779356e-04
1.185545439622615493e+00 6.535016488215069329e-03 1.161318048446738871e+01 2.491384916119935067e+00 -1.653698784905438757e+00 6.166199855467301205e+00 8.358795000309028611e-02 8.349616422795413939e-02 6.534518206797967466e+00 1.218593329009733800e-02 2.411802970813154978e-01 3.012994316581487763e-04 2.411802970813154978e-01 -2.162490385546902871e+00 -6.516283129042828470e+00 1.921546957968777036e+01 7.771191166532918958e-04
1.185566487227483590e+00 1.070494945866028039e-03 1.168255201536966048e+01 2.392958041815555159e+00 -3.844136554895436930e+00 6.019197526555778666e+00 8.009988030587805730e-02 7.388545153671448318e-02 3.403456797621391416e+00 1.185621546829509695e-02 2.399959391328563285e-01 1.985215732070716624e-06 2.399959391328563285e-01 -3.446798264843778270e+00 -6.598091476602911953e+00 1.921546957968777036e+01 1.982398011983273656e-04
1.185594733788766453e+00 7.579722578892849998e-03 1.160382067830976460e+01 2.331536046764591585e+00 -1.107367392997131494e+00 6.083895865155575677e+00 6.708106538081660963e-02 8.854111378589385462e-02 3.914160375509103673e-01 1.138877495899182600e-02 2.413473376306191076e-01 1.065891425449900587e-03 2.413473376306191076e-01 -7.201263231250038643e+00 -6.561902411861561646e+00 1.921546957968777036e+01 4.812426916814492155e-06
1.185572583354324028e+00 2.326832012475203628e-03 1.166217216655293321e+01 2.464982055879610723e+00 -3.407675168370900565e+00 5.916257372400364645e+00 6.377713249933812667e-02 8.774240833131019546e-02 3.634399786809720645e+00 1.216280088231984878e-02 2.403468985689196646e-01 5.328467105574137879e-06 2.403468985689196646e-01 -4.674344173046904416e+00 -6.655860584801316371e+00 1.921546957968777036e+01 5.482588292763484453e-05
1.185544048257416661e+00 6.598927012835889561e-04 1.167959686729733981e+01 2.285834282155068120e+00 -3.307023723735573295e+00 6.005370619162680335e+00 6.534105728622310871e-02 8.465156641972806928e-02 6.122531773909013708e+00 1.131806997957421172e-02 2.400432109894241606e-01 6.695834326398793825e-06 2.400432109894241606e-01 -8.464317043750043013e+00 -6.605847530286383495e+00 1.921546957968777036e+01 1.302392011351863780e-06
1.185658155302086847e+00 7.659613576626187782e-03 1.161911709444633445e+01 2.467386345394317892e+00 -1.553325221747316132e+00 5.470269152372471133e+00 8.281428028519569051e-02 8.368713406931604926e-02 2.503326909189258487e+00 1.209829453302095625e-02 2.410912974125050123e-01 3.988720806695967474e-04 2.410912974125050123e-01 -6.214343806249985391e+00 -6.910949943060967549e+00 1.921546957968777036e+01 9.107273747757930782e-06
1.185504761095685033e+00 2.017233999995648140e-03 1.166761919900451971e+01 2.427361417860314230e+00 -2.041055467960553926e+00 5.973791369398229634e+00 8.642896035798830479e-02 7.426021598535288704e-02 2.076630604957739656e+00 1.199150213413711225e-02 2.402418005466182560e-01 1.248614806915744721e-04 2.402418005466182560e-01 -3.813952745703147684e+00 -6.623573849648221490e+00 1.921546957968777036e+01 1.338661688754155864e-04
1.185520643245972616e+00 4.792604277319970595e-03 1.164002598993541504e+01 2.468851746604420860e+00 -3.202389371201554091e+00 6.485844294853493786e+00 7.231294650730125950e-02 8.920806121855320847e-02 6.298610155598042049e+00 1.213696561891243128e-02 2.407157452764534522e-01 8.700056347588775224e-06 2.407157452764534522e-01 -3.739675536328149974e+00 -6.341495290167649124e+00 1.921546957968777036e+01 1.911763556396612078e-04
1.185525316575728683e+00 1.864399046710004185e-02 1.148741955700551287e+01 2.487140440262051833e+00 -3.078568561491358047e+00 6.450625007101951525e+00 6.928817312168412956e-02 8.487017119754129701e-02 2.725643152580739859e+00 1.200871149106748706e-02 2.433006661234082824e-01 1.164511474766693419e-05 2.433006661234082824e-01 -7.392472339062493347e+00 -6.360164886288969477e+00 1.921546957968777036e+01 4.863361819300784346e-06
1.185632240147392213e+00 4.073599106385531257e-03 1.164287222912473574e+01 2.468328309211786031e+00 -3.279190996032882222e+00 6.138506761099714382e+00 7.415679264821475880e-02 9.303892706994186523e-02 4.925358087614958968e+00 1.213481675802550834e-02 2.406873774816333800e-01 7.160025719084229665e-06 2.406873774816333800e-01 -2.155228078906247902e+00 -6.531580619105376684e+00 1.921546957968777036e+01 7.708998419785295609e-04
1.185574172029546736e+00 4.180289428135191806e-04 1.168074916800576979e+01 2.293773762418359397e+00 -3.301275934079771268e+00 5.851543024931549652e+00 7.777054498098939783e-02 8.244085384260771421e-02 7.887934361695974950e+00 1.135952565412733442e-02 2.400285671285597999e-01 6.748702747228648265e-06 2.400285671285597999e-01 -5.737339923828130850e+00 -6.692406099589810253e+00 1.921546957968777036e+01 1.825832486625888752e-05
1.185589818723815192e+00 1.928955754795691653e-03 1.168562101167199430e+01 2.386261203310093393e+00 -2.047156402200208891e+00 6.142433101344792590e+00 8.432515838788981477e-02 8.315692598778477718e-02 3.185128471871122358e+00 1.183258700123669856e-02 2.399463032336505153e-01 1.288309070864396776e-04 2.399463032336505153e-01 -3.060233831640630342e+00 -6.529455158262161163e+00 1.921546957968777036e+01 3.125230312906865566e-04
1.185606616028519467e+00 5.615475991939146254e-03 1.163267017252937130e+01 2.481715994752833332e+00 -2.655526483255384207e+00 5.723449041956413907e+00 6.832027478526658815e-02 9.765850467905079491e-02 8.403056612113521950e-01 1.218515810013013657e-02 2.408553231154863528e-01 3.074214432457892440e-05 2.408553231154863528e-01 -5.076683107812527851e+00 -6.765162552783248628e+00 1.921546957968777036e+01 3.286872165210990703e-05
1.185508563079738398e+00 4.356759506098344635e-03 1.164767395303383068e+01 2.498872318465858111e+00 -1.274005516305968921e+00 5.889754180927489813e+00 8.019780826643807536e-02 8.023465243839032757e-02 4.434868074409431316e+00 1.230296370192981124e-02 2.405824549181402316e-01 7.436878993940976464e-04 2.405824549181402316e-01 -2.326315928515640508e+00 -6.670842918353089068e+00 1.921546957968777036e+01 5.652161981941329844e-04
1.185589427510748362e+00 1.670183319469851352e-02 1.149368916555347120e+01 2.369860088929783171e+00 -3.771570363156691474e+00 6.162213832455493367e+00 7.428759630673345549e-02 8.566984614109025842e-02 6.637989732209684135e+00 1.140542064227737309e-02 2.432203810044660242e-01 2.255967927434113168e-06 2.432203810044660242e-01 -8.811582429687518925e+00 -6.518168478472454730e+00 1.921546957968777036e+01 1.004626919622209026e-06
1.185559630906224404e+00 4.690435931840894013e-04 1.168523691611979842e+01 2.438335635573571469e+00 9.460322711671292906e-01 6.615815213002250061e+00 7.364942910037952650e-02 7.353644994231951781e-02 1.686451390474978496e+00 1.208718606005078529e-02 2.399488826755781234e-01 1.000000000000000056e-01 2.399488826755781234e-01 -7.697954350781259336e+00 -6.271569663150680540e+00 1.921546957968777036e+01 3.915108889875229360e-06
1.185549222699878058e+00 6.630076468061048625e-03 1.162161987943207997e+01 2.360716150881595699e+00 -1.029840512785219042e+00 5.613025852513960245e+00 8.412994837037644780e-02 7.742562989010440266e-02 7.667519474768240251e+00 1.157179602776729939e-02 2.410337005311908865e-01 1.301802546467058577e-03 2.410337005311908865e-01 -6.391630574609393989e+00 -6.828498409844362627e+00 1.921546957968777036e+01 8.283272932857238448e-06
1.185566875797980702e+00 4.049228059164000290e-03 1.165189901995804078e+01 2.447321381970311460e+00 -2.863060071932141071e+00 6.298179241121514060e+00 7.840375297200642690e-02 8.234414381834199992e-02 2.675469707025808219e+00 1.205753992545607542e-02 2.405200628108249417e-01 1.916810783553484038e-05 2.405200628108249417e-01 -2.199076798046888825e+00 -6.443613934484790917e+00 1.921546957968777036e+01 8.056717681050704245e-04
1.185528644498183848e+00 3.247404448269540777e-05 1.170050609058023028e+01 2.452755058201443461e+00 2.786674168418574737e-01 6.054920260226455575e+00 7.973272062473082955e-02 8.110056496222246836e-02 2.035504621867976205e+00 1.219734408061069059e-02 2.396814670307412243e-01 2.682821257566479073e-02 2.396814670307412243e-01 -3.137449327734373128e+00 -6.578172993476127495e+00 1.921546957968777036e+01 2.755433138476887783e-04
1.185629814234541168e+00 2.824374901438416038e-05 1.170356209578176099e+01 2.355006432890038415e+00 -1.891338489818104929e+00 6.210828721792381657e+00 7.082555549768258796e-02 8.449006283291325692e-02 6.429773676948198791e+00 1.171711941468512111e-02 2.396461867920449129e-01 1.824113375828775310e-04 2.396461867920449129e-01 -5.502870043750021978e+00 -6.491607572012584981e+00 1.921546957968777036e+01 2.821600981345217716e-05
1.185504281083762157e+00 1.838716036794209308e-02 1.148556913869548168e+01 2.479741990318945710e+00 -3.455816146840525516e+00 6.208567176015498568e+00 7.155143866572255540e-02 9.243771815688303639e-02 7.989918448141819951e+00 1.195813252442419830e-02 2.433328269594011717e-01 4.823276791964470076e-06 2.433328269594011717e-01 -5.614172798437522260e+00 -6.492555179627823136e+00 1.921546957968777036e+01 2.522004660386932570e-05
1.185570157091151433e+00 2.158621543719338540e-03 1.166421875328556190e+01 2.424812112178610146e+00 -2.199427061141413731e+00 6.102214953251619889e+00 7.273840193860793557e-02 8.730711735480198299e-02 2.411499419942093603e+00 1.196940961990349342e-02 2.403113912314964740e-01 8.611090780484782824e-05 2.403113912314964740e-01 -2.425748669140631364e+00 -6.551795992802002644e+00 1.921546957968777036e+01 5.764118915000483517e-04
1.185540806752300780e+00 3.214640413413558540e-03 1.165029436663125395e+01 2.477905131680230966e+00 -1.860258924539681447e+00 6.007408734562390329e+00 6.754555392981498319e-02 9.228115207848897050e-02 2.093565524198108818e-01 1.219877266370288441e-02 2.405452622453133626e-01 1.871129773713903568e-04 2.405452622453133626e-01 -2.890016069140642685e+00 -6.604697562564797231e+00 1.921546957968777036e+01 3.436602502772500146e-04
1.185622275532726366e+00 2.312209629147485811e-03 1.167451082279599639e+01 2.444210669111605672e+00 -2.701768909478102554e+00 6.294591581955664594e+00 8.372664657205844407e-02 8.040081614385131970e-02 2.665423734274964929e+00 1.209216779068837157e-02 2.401425419827243335e-01 2.798080879196151460e-05 2.401425419827243335e-01 -4.567528721484393373e+00 -6.445547023104217566e+00 1.921546957968777036e+01 7.528579050644502025e-05
1.185569759112856669e+00 8.382783122343181797e-04 1.168743831390243137e+01 2.226934091505521351e+00 -1.397938213653690642e+00 5.166095881604608309e+00 5.949391941359046670e-02 9.391577721456979833e-02 5.456694589011759078e+00 1.104459607563030264e-02 2.399125985911210179e-01 5.581185164946544713e-04 2.399125985911210179e-01 -9.319802237109399812e+00 -7.089726720586165598e+00 1.921546957968777036e+01 3.412425373812834060e-07
1.185629000309352366e+00 1.182566268892754492e-04 1.169774824311497419e+01 2.493759794627886439e+00 -3.067376986151915563e+00 5.893834945747077114e+00 8.272021287151823388e-02 8.546338317827559261e-02 2.595096005405827633e+00 1.239285744096486723e-02 2.397457672464941569e-01 1.200094418011055592e-05 2.397457672464941569e-01 -1.861770791015601390e+00 -6.668461202641961627e+00 1.921546957968777036e+01 9.015677233974634958e-04
1.185548701838356811e+00 5.874063205386243283e-03 1.163531531168680111e+01 2.429326061868128939e+00 -3.209895652137514599e+00 6.224552393647163839e+00 9.092468576743270581e-02 8.044988331245982172e-02 1.534421907319972078e+00 1.193904410475649450e-02 2.407986511151174458e-01 8.725889015353907550e-06 2.407986511151174458e-01 -2.875657709765619074e+00 -6.484068826284802078e+00 1.921546957968777036e+01 3.933267221052310736e-04
1.185658155302086847e+00 7.659613576626187782e-03 1.161911709444633445e+01 2.467386345394317892e+00 -1.553325221747316132e+00 5.470269152372471133e+00 8.281428028519569051e-02 8.368713406931604926e-02 2.503326909189258487e+00 1.209829453302095625e-02 2.410912974125050123e-01 3.988720806695967474e-04 2.410912974125050123e-01 -6.214343806249985391e+00 -6.910949943060967549e+00 1.921546957968777036e+01 9.107273747757930782e-06
1.185538690801148043e+00 5.059504501119870684e-03 1.164211285329503731e+01 2.468543664757375300e+00 -2.690218519745368742e-01 5.908461607913678471e+00 7.878964420319081730e-02 7.940187228961280430e-02 8.741730535282732362e-01 1.214338736800441715e-02 2.406818425773829540e-01 7.566701106034398605e-03 2.406818425773829540e-01 -3.345203388671876610e+00 -6.660257908108995650e+00 1.921546957968777036e+01 2.062122255748160930e-04
1.185509279745887934e+00 4.113666327227720812e-03 1.164146790453939317e+01 2.470054773372480916e+00 -3.417467455958163036e+00 6.089139147731033930e+00 7.377248294445211407e-02 7.971291114041376136e-02 4.759094953146661311e+00 1.214178024692424800e-02 2.406906872617049498e-01 5.210862710774014465e-06 2.406906872617049498e-01 -3.286875000390637069e+00 -6.559105036329520466e+00 1.921546957968777036e+01 2.418667899318069825e-04
1.185507074557098806e+00 5.244343057213862389e-03 1.162921583136080805e+01 2.429456384905940958e+00 -1.735923408045125349e+00 6.153160750382097532e+00 8.199172334035674525e-02 8.764666063043477506e-02 5.619685550109732475e+00 1.191697760023926675e-02 2.408995762562196052e-01 2.506655735306090858e-04 2.408995762562196052e-01 -1.492471311718759353e+00 -6.523552350179842030e+00 1.921546957968777036e+01 1.507704379588772426e-03
1.185571601005701581e+00 4.393759625556038079e-03 1.164679872330078148e+01 2.497636342790386710e+00 -3.222911210099302259e+00 6.203781879434319357e+00 8.559919034434355922e-02 7.460559322624374379e-02 7.985096708598869775e+00 1.229359421621623212e-02 2.406082261731083971e-01 8.340497578918033283e-06 2.406082261731083971e-01 -1.321816403906268533e+00 -6.495521304604880086e+00 1.921546957968777036e+01 1.839096041300387506e-03
1.185520054628174114e+00 3.169899149557888537e-03 1.166590441848946291e+01 2.483130693956034918e+00 -2.794562653792344253e+00 6.103235902154416692e+00 7.628350522504848130e-02 7.909320152160158324e-02 3.269529988471060022e+00 1.226750385333147744e-02 2.402721242449364913e-01 2.272849729908917626e-05 2.402721242449364913e-01 -2.718845208203106267e+00 -6.551264251248168691e+00 1.921546957968777036e+01 4.302032179978680084e-04
1.185534310712301975e+00 6.972362922385777310e-03 1.163902432734437298e+01 2.398987350850344313e+00 -4.207410519708789209e+00 5.289646533622848423e+00 7.204531010169132332e-02 9.035553132344532890e-02 6.418212313054789675e-01 1.181269902435748073e-02 2.407275356406550215e-01 9.176550197090987239e-07 2.407275356406550215e-01 -9.759843064453150419e+00 -7.016694880380466515e+00 1.921546957968777036e+01 2.364139965024035908e-07
1.185565612045814898e+00 1.048020314199276390e-03 1.167542241682018300e+01 2.473053712809979654e+00 -3.478618402289300082e+00 6.120091293133412158e+00 7.764999330570258873e-02 8.296597238089571669e-02 4.800812571159829290e-01 1.223436180778999550e-02 2.401185445342060021e-01 4.510545441678737916e-06 2.401185445342060021e-01 -1.416058899609396349e+00 -6.541872830125442739e+00 1.921546957968777036e+01 1.597883830314190479e-03
1.185531393655564258e+00 2.205619284307652750e-03 1.167081612774045141e+01 2.486078835285124189e+00 -4.010266884592625480e+00 6.436369063145808589e+00 7.346860377961215993e-02 8.377197293610200157e-02 5.390363051978940057e+00 1.229044985041419062e-02 2.401909467854171920e-01 1.359716462253902235e-06 2.401909467854171920e-01 -4.319817689843745256e+00 -6.368301542943762605e+00 1.921546957968777036e+01 1.041933099898904023e-04
1.185523378630150448e+00 1.440820976713921972e-03 1.168508576336665250e+01 2.462232756299309155e+00 -2.587425610186106173e+00 6.292399486087705718e+00 7.736986607718965292e-02 8.936503082930222219e-02 1.658305420357306659e+00 1.220745870145240400e-02 2.399447589042280615e-01 3.657740853223394019e-05 2.399447589042280615e-01 -2.489524245312509265e+00 -6.446836203387048769e+00 1.921546957968777036e+01 6.006465796844623600e-04
1.185564727991640144e+00 3.479769177519297942e-04 1.169672531360478374e+01 2.368342535894602197e+00 -3.157054382298518647e+00 6.185023742735399566e+00 7.542165839539193006e-02 8.495300375874284549e-02 4.109618740120384750e+00 1.176810788201447175e-02 2.397524065907270518e-01 9.822131541570289825e-06 2.397524065907270518e-01 -2.837662483984388473e+00 -6.505908814074840230e+00 1.921546957968777036e+01 3.997326139395831731e-04
1.185500181647412887e+00 1.992942487807645123e-03 1.167270832615600185e+01 2.459631392220588797e+00 -4.417313753641626484e+00 6.211298395798502625e+00 7.070486241230165836e-02 9.854837446744592333e-02 6.987051783260855409e+00 1.216440057927758826e-02 2.401533131371683116e-01 5.322770746332526569e-07 2.401533131371683116e-01 -1.311975633593760904e+00 -6.491453097030767339e+00 1.921546957968777036e+01 1.864854710580279937e-03
1.185609461859151947e+00 1.772002492149098770e-03 1.165811000212406334e+01 2.496399835396739153e+00 -3.251920511710757467e+00 6.263797108846818062e+00 7.379323061556689045e-02 8.654821012829307103e-02 5.143656194276108096e+00 1.230396499654770257e-02 2.404240276555157374e-01 7.395769302374756400e-06 2.404240276555157374e-01 -4.553565192187534194e+00 -6.462461477540295540e+00 1.921546957968777036e+01 7.506395524521597233e-05
1.185563134445046574e+00 1.526617473732381960e-03 1.169531657820619763e+01 2.490992191291538038e+00 -3.592497762107227377e+00 6.122700903723482746e+00 7.012605288522226477e-02 7.763031993024939459e-02 9.521270803315751152e-01 1.237598595059939167e-02 2.397756276575614409e-01 3.724928661645832768e-06 2.397756276575614409e-01 -6.477406711718771248e+00 -6.540424731204067754e+00 1.921546957968777036e+01 1.014048384577889369e-05
1.185632197593700310e+00 4.420075955561783218e-03 1.164376228608757557e+01 2.497147938883566454e+00 -3.330144777180099602e+00 6.094335183321243576e+00 8.124018968455765100e-02 8.860192044859951932e-02 3.433645191573030608e+00 1.228169605596038556e-02 2.406710443315451253e-01 6.454907997619194553e-06 2.406710443315451253e-01 -1.665070531640594709e+00 -6.556107507133370760e+00 1.921546957968777036e+01 1.228057728424426743e-03
1.185538529935202812e+00 8.416919580784351304e-03 1.159161363386327537e+01 2.487498945594522670e+00 -3.723766611147068417e+00 6.266314937104021432e+00 7.318696002549175683e-02 9.474686083752159593e-02 2.748352356272834029e-01 1.212568354904763890e-02 2.415468235756900728e-01 2.561475774218919008e-06 2.415468235756900728e-01 -2.886246914843752620e+00 -6.461056769064911443e+00 1.921546957968777036e+01 3.982434384053744510e-04
1.185513760420666030e+00 5.929213890624419718e-03 1.162334983811007483e+01 2.490656914242607822e+00 1.458539380000625774e-01 6.047252691487748244e+00 8.477960573209046558e-02 7.459454264647046029e-02 5.498056921499126837e+00 1.220664812494089667e-02 2.410002788255078965e-01 1.919024132285658893e-02 2.410002788255078965e-01 -2.397825797265653591e+00 -6.582421532319185253e+00 1.921546957968777036e+01 5.748561450121400995e-04
1.185542541690453699e+00 1.016552150560398127e-03 1.168874664190994039e+01 2.477327098082667156e+00 -2.119242021444725399e+00 6.294757447862416200e+00 7.050159330343615249e-02 9.882503050916009724e-02 6.000773314823753424e+00 1.229049958486339023e-02 2.398853951850848931e-01 1.070996958401607184e-04 2.398853951850848931e-01 -2.540778930078118947e+00 -6.445528521682431844e+00 1.921546957968777036e+01 5.713829810681704405e-04
1.185534958560672258e+00 3.983143275610460422e-03 1.163698091302238780e+01 2.471822486924220463e+00 -3.448928999121734673e+00 6.347399758969746841e+00 7.818870442442243940e-02 8.563405489511360935e-02 7.750971392748716049e+00 1.213630101617907409e-02 2.407731594789019880e-01 4.761146750038590401e-06 2.407731594789019880e-01 -4.776176007031267545e+00 -6.416713517996270433e+00 1.921546957968777036e+01 6.289568946979749817e-05
1.185501242065994942e+00 1.258305103912520225e-03 1.166676393960113778e+01 2.465371161387843735e+00 -1.602638729142949581e+00 6.218423231020851816e+00 8.340576684918539485e-02 7.578110495641239563e-02 4.024490925416666975e+00 1.217482872612037775e-02 2.402567271611463218e-01 3.335357892291481645e-04 2.402567271611463218e-01 -3.368706985546879196e+00 -6.487526394925453133e+00 1.921546957968777036e+01 2.393995171061525241e-04
1.185572015538520319e+00 4.867391602925751418e-03 1.164271815987157410e+01 2.443393084493336254e+00 2.445156952164913022e-01 6.204182135961193723e+00 7.367625651263860764e-02 9.328221646501565212e-02 4.906152044889637409e+00 1.201909994866974703e-02 2.406776130508325728e-01 2.455587890101698645e-02 2.406776130508325728e-01 -1.573222280859397415e+00 -6.495294813341017992e+00 1.921546957968777036e+01 1.430601211173685621e-03
1.185506173175782330e+00 4.213755265609376958e-03 1.164734079631489472e+01 2.332415977910760496e+00 -2.283226867446780162e+00 6.073677886349382327e+00 6.516316072448019581e-02 8.933720368009342994e-02 1.666370357529996404e+00 1.148155912435402243e-02 2.405881934565823332e-01 7.241303434973129713e-05 2.405881934565823332e-01 -4.593964869921876470e+00 -6.567714615827517477e+00 1.921546957968777036e+01 6.488961988271229405e-05
1.185569835738626621e+00 5.623171400509741416e-03 1.162070839154806379e+01 2.487875482865311128e+00 -1.695314858674276337e+00 5.686479262003021340e+00 7.672611899705766847e-02 9.310824090806367470e-02 3.290293893131732261e+00 1.218095208067743705e-02 2.410568469094118704e-01 2.714445226467696384e-04 2.410568469094118704e-01 -4.434526713671886000e+00 -6.786332845005683900e+00 1.921546957968777036e+01 6.116086950293424316e-05
1.185523378630150448e+00 1.440820976713921972e-03 1.168508576336665250e+01 2.462232756299309155e+00 -2.587425610186106173e+00 6.292399486087705718e+00 7.736986607718965292e-02 8.936503082930222219e-02 1.658305420357306659e+00 1.220745870145240400e-02 2.399447589042280615e-01 3.657740853223394019e-05 2.399447589042280615e-01 -2.489524245312509265e+00 -6.446836203387048769e+00 1.921546957968777036e+01 6.006465796844623600e-04
1.185503319117011012e+00 6.606174285920242591e-03 1.163607413554511005e+01 2.388666523328908387e+00 4.032865388313444099e-01 6.229986608055746444e+00 7.410158549385720272e-02 8.070972808559778722e-02 4.115926868575439102e-01 1.174997975212340416e-02 2.407749504691695241e-01 3.675677226795540098e-02 2.407749504691695241e-01 -5.539203283593764127e+00 -6.481102383393949395e+00 1.921546957968777036e+01 2.749657604609229188e-05
1.185571910574304555e+00 6.553324491674660315e-03 1.164309047342174885e+01 2.499350131202797254e+00 -2.981904068739085645e+00 5.708802420861676552e+00 8.635654212132208574e-02 8.214232294347571794e-02 1.184762274483289524e+00 1.231278402238012576e-02 2.406652095846373296e-01 1.538136600342279421e-05 2.406652095846373296e-01 -5.586446229296882393e+00 -6.773546549797494265e+00 1.921546957968777036e+01 1.957737137147827670e-05
